id,Date,APPLICATION,OFFERED,ANSWERED,AVG ANS DELAY,AVG ANS DELAY SECONDS,MAX ANS DELAY,ABANDONED,DelayCallsProduct
2015-01-20-ccc_311_calgary_combined,2015/01/20,ccc_311_calgary_combined,3302,3010,0:01:19,79,,292,237790
2015-01-20-ccc_help_script,2015/01/20,ccc_help_script,7,7,0:00:08,8,,0,56
2015-01-20-ccc_priority_script,2015/01/20,ccc_priority_script,26,26,0:00:15,15,,0,390
2015-01-20-ccc_tax_script,2015/01/20,ccc_tax_script,15,11,0:02:13,133,,4,1463
2015-01-21-ccc_311_calgary_combined,2015/01/21,ccc_311_calgary_combined,3021,2821,0:00:55,55,,200,155155
2015-01-21-ccc_help_script,2015/01/21,ccc_help_script,6,6,0:00:08,8,,0,48
2015-01-21-ccc_priority_script,2015/01/21,ccc_priority_script,23,20,0:00:07,7,,3,140
2015-01-21-ccc_tax_script,2015/01/21,ccc_tax_script,13,13,0:00:28,28,,0,364
2015-01-22-ccc_311_calgary_combined,2015/01/22,ccc_311_calgary_combined,3108,2932,0:00:51,51,,176,149532
2015-01-22-ccc_help_script,2015/01/22,ccc_help_script,7,6,0:00:20,20,,1,120
2015-01-22-ccc_priority_script,2015/01/22,ccc_priority_script,28,27,0:00:09,9,,1,243
2015-01-22-ccc_tax_script,2015/01/22,ccc_tax_script,8,8,0:00:47,47,,0,376
2015-01-23-ccc_311_calgary_combined,2015/01/23,ccc_311_calgary_combined,2980,2846,0:00:31,31,,134,88226
2015-01-23-ccc_help_script,2015/01/23,ccc_help_script,2,1,0:00:02,2,,1,2
2015-01-23-ccc_priority_script,2015/01/23,ccc_priority_script,34,30,0:00:12,12,,4,360
2015-01-23-ccc_tax_script,2015/01/23,ccc_tax_script,16,15,0:00:23,23,,1,345
2015-01-24-ccc_311_calgary_combined,2015/01/24,ccc_311_calgary_combined,1275,1201,0:00:41,41,,74,49241
2015-01-24-ccc_priority_script,2015/01/24,ccc_priority_script,26,25,0:00:19,19,,1,475
2015-01-25-ccc_311_calgary_combined,2015/01/25,ccc_311_calgary_combined,996,984,0:00:10,10,,12,9840
2015-01-25-ccc_priority_script,2015/01/25,ccc_priority_script,15,15,0:00:05,5,,0,75
2015-01-26-ccc_311_calgary_combined,2015/01/26,ccc_311_calgary_combined,3447,3356,0:00:21,21,,91,70476
2015-01-26-ccc_help_script,2015/01/26,ccc_help_script,1,1,0:00:01,1,,0,1
2015-01-26-ccc_priority_script,2015/01/26,ccc_priority_script,33,31,0:00:11,11,,2,341
2015-01-26-ccc_tax_script,2015/01/26,ccc_tax_script,26,26,0:00:17,17,,0,442
2015-01-27-ccc_311_calgary_combined,2015/01/27,ccc_311_calgary_combined,3338,3027,0:01:40,100,,311,302700
2015-01-27-ccc_help_script,2015/01/27,ccc_help_script,6,5,0:00:08,8,,1,40
2015-01-27-ccc_priority_script,2015/01/27,ccc_priority_script,28,26,0:00:11,11,,2,286
2015-01-27-ccc_tax_script,2015/01/27,ccc_tax_script,14,14,0:01:16,76,,0,1064
2015-01-28-ccc_311_calgary_combined,2015/01/28,ccc_311_calgary_combined,3438,2724,0:03:46,226,,714,615624
2015-01-28-ccc_help_script,2015/01/28,ccc_help_script,10,10,0:00:15,15,,0,150
2015-01-28-ccc_priority_script,2015/01/28,ccc_priority_script,25,23,0:00:17,17,,2,391
2015-01-28-ccc_tax_script,2015/01/28,ccc_tax_script,11,9,0:04:13,253,,2,2277
2015-01-29-ccc_311_calgary_combined,2015/01/29,ccc_311_calgary_combined,3027,2776,0:01:12,72,,251,199872
2015-01-29-ccc_help_script,2015/01/29,ccc_help_script,9,9,0:00:17,17,,0,153
2015-01-29-ccc_priority_script,2015/01/29,ccc_priority_script,27,27,0:00:11,11,,0,297
2015-01-29-ccc_tax_script,2015/01/29,ccc_tax_script,23,19,0:01:54,114,,4,2166
2015-01-30-ccc_311_calgary_combined,2015/01/30,ccc_311_calgary_combined,2921,2489,0:02:35,155,,432,385795
2015-01-30-ccc_help_script,2015/01/30,ccc_help_script,5,5,0:00:21,21,,0,105
2015-01-30-ccc_priority_script,2015/01/30,ccc_priority_script,38,35,0:00:17,17,,3,595
2015-01-30-ccc_tax_script,2015/01/30,ccc_tax_script,19,14,0:03:38,218,,5,3052
2015-01-31-ccc_311_calgary_combined,2015/01/31,ccc_311_calgary_combined,989,967,0:00:11,11,,22,10637
2015-01-31-ccc_priority_script,2015/01/31,ccc_priority_script,39,39,0:00:07,7,,0,273
2015-01-31-ccc_tax_script,2015/01/31,ccc_tax_script,1,1,0:00:07,7,,0,7
2015-02-01-ccc_311_calgary_combined,2015/02/01,ccc_311_calgary_combined,646,642,0:00:07,7,,4,4494
2015-02-01-ccc_help_script,2015/02/01,ccc_help_script,3,3,0:00:06,6,,0,18
2015-02-01-ccc_priority_script,2015/02/01,ccc_priority_script,24,24,0:00:06,6,,0,144
2015-02-02-ccc_311_calgary_combined,2015/02/02,ccc_311_calgary_combined,3026,2988,0:00:11,11,,38,32868
2015-02-02-ccc_help_script,2015/02/02,ccc_help_script,2,5,0:00:04,4,,0,20
2015-02-02-ccc_priority_script,2015/02/02,ccc_priority_script,26,23,0:00:08,8,,3,184
2015-02-02-ccc_tax_script,2015/02/02,ccc_tax_script,19,19,0:00:10,10,,0,190
2015-02-03-ccc_311_calgary_combined,2015/02/03,ccc_311_calgary_combined,2977,2891,0:00:19,19,,86,54929
2015-02-03-ccc_help_script,2015/02/03,ccc_help_script,5,5,0:00:07,7,,0,35
2015-02-03-ccc_priority_script,2015/02/03,ccc_priority_script,33,31,0:00:11,11,,2,341
2015-02-03-ccc_tax_script,2015/02/03,ccc_tax_script,25,20,0:00:16,16,,5,320
2015-02-04-ccc_311_calgary_combined,2015/02/04,ccc_311_calgary_combined,2786,2731,0:00:18,18,,55,49158
2015-02-04-ccc_help_script,2015/02/04,ccc_help_script,5,5,0:00:10,10,,0,50
2015-02-04-ccc_priority_script,2015/02/04,ccc_priority_script,22,22,0:00:07,7,,0,154
2015-02-04-ccc_tax_script,2015/02/04,ccc_tax_script,17,16,0:00:27,27,,1,432
2015-02-05-ccc_311_calgary_combined,2015/02/05,ccc_311_calgary_combined,2643,2538,0:00:33,33,,105,83754
2015-02-05-ccc_help_script,2015/02/05,ccc_help_script,8,8,0:00:14,14,,0,112
2015-02-05-ccc_priority_script,2015/02/05,ccc_priority_script,20,20,0:00:08,8,,0,160
2015-02-05-ccc_tax_script,2015/02/05,ccc_tax_script,14,14,0:00:33,33,,0,462
2015-02-06-ccc_311_calgary_combined,2015/02/06,ccc_311_calgary_combined,2560,2466,0:00:22,22,,94,54252
2015-02-06-ccc_help_script,2015/02/06,ccc_help_script,3,3,0:00:09,9,,0,27
2015-02-06-ccc_priority_script,2015/02/06,ccc_priority_script,31,22,0:00:10,10,,1,220
2015-02-06-ccc_tax_script,2015/02/06,ccc_tax_script,20,18,0:00:17,17,,2,306
2015-02-07-ccc_311_calgary_combined,2015/02/07,ccc_311_calgary_combined,920,902,0:00:12,12,,18,10824
2015-02-07-ccc_priority_script,2015/02/07,ccc_priority_script,16,16,0:00:19,19,,0,304
2015-02-08-ccc_311_calgary_combined,2015/02/08,ccc_311_calgary_combined,780,774,0:00:07,7,,6,5418
2015-02-08-ccc_priority_script,2015/02/08,ccc_priority_script,17,17,0:00:06,6,,0,102
2015-02-09-ccc_311_calgary_combined,2015/02/09,ccc_311_calgary_combined,2999,2953,0:00:15,15,,46,44295
2015-02-09-ccc_help_script,2015/02/09,ccc_help_script,3,3,0:00:09,9,,0,27
2015-02-09-ccc_priority_script,2015/02/09,ccc_priority_script,14,14,0:00:11,11,,0,154
2015-02-09-ccc_tax_script,2015/02/09,ccc_tax_script,19,19,0:00:09,9,,0,171
2015-02-10-ccc_311_calgary_combined,2015/02/10,ccc_311_calgary_combined,2836,2606,0:01:01,61,,230,158966
2015-02-10-ccc_help_script,2015/02/10,ccc_help_script,7,6,0:00:17,17,,1,102
2015-02-10-ccc_priority_script,2015/02/10,ccc_priority_script,16,16,0:00:10,10,,0,160
2015-02-10-ccc_tax_script,2015/02/10,ccc_tax_script,10,9,0:01:16,76,,8,684
2015-02-11-ccc_311_calgary_combined,2015/02/11,ccc_311_calgary_combined,2594,2560,0:00:09,9,,34,23040
2015-02-11-ccc_help_script,2015/02/11,ccc_help_script,1,1,0:00:03,3,,0,3
2015-02-11-ccc_priority_script,2015/02/11,ccc_priority_script,22,21,0:00:08,8,,1,168
2015-02-11-ccc_tax_script,2015/02/11,ccc_tax_script,20,20,0:00:09,9,,0,180
2015-02-12-ccc_311_calgary_combined,2015/02/12,ccc_311_calgary_combined,3414,2935,0:01:39,99,,479,290565
2015-02-12-ccc_help_script,2015/02/12,ccc_help_script,9,9,0:00:08,8,,0,72
2015-02-12-ccc_priority_script,2015/02/12,ccc_priority_script,23,23,0:00:13,13,,0,299
2015-02-12-ccc_tax_script,2015/02/12,ccc_tax_script,13,12,0:00:46,46,,1,552
2015-02-13-ccc_311_calgary_combined,2015/02/13,ccc_311_calgary_combined,2885,2671,0:01:08,68,,214,181628
2015-02-13-ccc_help_script,2015/02/13,ccc_help_script,3,1,0:00:26,26,,2,26
2015-02-13-ccc_priority_script,2015/02/13,ccc_priority_script,28,27,0:00:22,22,,1,594
2015-02-13-ccc_tax_script,2015/02/13,ccc_tax_script,10,10,0:01:44,104,,0,1040
2015-02-14-ccc_311_calgary_combined,2015/02/14,ccc_311_calgary_combined,1128,1114,0:00:11,11,,14,12254
2015-02-14-ccc_priority_script,2015/02/14,ccc_priority_script,19,17,0:00:10,10,,2,170
2015-02-15-ccc_311_calgary_combined,2015/02/15,ccc_311_calgary_combined,945,936,0:00:09,9,,9,8424
2015-02-15-ccc_priority_script,2015/02/15,ccc_priority_script,14,14,0:00:18,18,,0,252
2015-02-16-ccc_311_calgary_combined,2015/02/16,ccc_311_calgary_combined,1485,1468,0:00:08,8,,17,11744
2015-02-16-ccc_help_script,2015/02/16,ccc_help_script,1,1,0:00:15,15,,0,15
2015-02-16-ccc_priority_script,2015/02/16,ccc_priority_script,17,15,0:00:12,12,,2,180
2015-02-17-ccc_311_calgary_combined,2015/02/17,ccc_311_calgary_combined,3450,3277,0:00:33,33,,173,108141
2015-02-17-ccc_help_script,2015/02/17,ccc_help_script,1,1,0:00:17,17,,0,17
2015-02-17-ccc_priority_script,2015/02/17,ccc_priority_script,24,24,0:00:06,6,,0,144
2015-02-17-ccc_tax_script,2015/02/17,ccc_tax_script,18,18,0:00:18,18,,0,324
2015-02-18-ccc_311_calgary_combined,2015/02/18,ccc_311_calgary_combined,3082,2929,0:00:46,46,,153,134734
2015-02-18-ccc_help_script,2015/02/18,ccc_help_script,1,1,0:00:09,9,,0,9
2015-02-18-ccc_priority_script,2015/02/18,ccc_priority_script,17,16,0:00:23,23,,1,368
2015-02-18-ccc_tax_script,2015/02/18,ccc_tax_script,19,19,0:00:38,38,,0,722
2015-02-19-ccc_311_calgary_combined,2015/02/19,ccc_311_calgary_combined,2944,2875,0:00:21,21,,69,60375
2015-02-19-ccc_help_script,2015/02/19,ccc_help_script,6,6,0:00:11,11,,0,66
2015-02-19-ccc_priority_script,2015/02/19,ccc_priority_script,32,31,0:00:13,13,,1,403
2015-02-19-ccc_tax_script,2015/02/19,ccc_tax_script,16,13,0:00:18,18,,3,234
2015-02-20-ccc_311_calgary_combined,2015/02/20,ccc_311_calgary_combined,2778,2425,0:02:08,128,,353,310400
2015-02-20-ccc_help_script,2015/02/20,ccc_help_script,9,9,0:00:15,15,,0,135
2015-02-20-ccc_priority_script,2015/02/20,ccc_priority_script,21,21,0:00:11,11,,0,231
2015-02-20-ccc_tax_script,2015/02/20,ccc_tax_script,18,16,0:02:54,174,,2,2784
2015-02-21-ccc_311_calgary_combined,2015/02/21,ccc_311_calgary_combined,856,848,0:00:11,11,,8,9328
2015-02-21-ccc_priority_script,2015/02/21,ccc_priority_script,17,17,0:00:25,25,,0,425
2015-02-22-ccc_311_calgary_combined,2015/02/22,ccc_311_calgary_combined,707,696,0:00:07,7,,11,4872
2015-02-22-ccc_priority_script,2015/02/22,ccc_priority_script,14,14,0:00:05,5,,0,70
2015-02-23-ccc_311_calgary_combined,2015/02/23,ccc_311_calgary_combined,3212,3165,0:00:13,13,,47,41145
2015-02-23-ccc_help_script,2015/02/23,ccc_help_script,2,2,0:00:04,4,,0,8
2015-02-23-ccc_priority_script,2015/02/23,ccc_priority_script,21,21,0:00:17,17,,0,357
2015-02-23-ccc_tax_script,2015/02/23,ccc_tax_script,11,11,0:00:07,7,,0,77
2015-02-24-ccc_311_calgary_combined,2015/02/24,ccc_311_calgary_combined,2875,2797,0:00:22,22,,78,61534
2015-02-24-ccc_help_script,2015/02/24,ccc_help_script,4,4,0:00:14,14,,0,56
2015-02-24-ccc_priority_script,2015/02/24,ccc_priority_script,15,15,0:00:13,13,,0,195
2015-02-24-ccc_tax_script,2015/02/24,ccc_tax_script,13,11,0:00:13,13,,2,143
2015-02-25-ccc_311_calgary_combined,2015/02/25,ccc_311_calgary_combined,2694,2673,0:00:10,10,,21,26730
2015-02-25-ccc_help_script,2015/02/25,ccc_help_script,2,2,0:00:02,2,,0,4
2015-02-25-ccc_priority_script,2015/02/25,ccc_priority_script,26,26,0:00:06,6,,0,156
2015-02-25-ccc_tax_script,2015/02/25,ccc_tax_script,16,16,0:00:18,18,,0,288
2015-02-26-ccc_311_calgary_combined,2015/02/26,ccc_311_calgary_combined,2570,2534,0:00:11,11,,36,27874
2015-02-26-ccc_help_script,2015/02/26,ccc_help_script,2,2,0:00:04,4,,0,8
2015-02-26-ccc_priority_script,2015/02/26,ccc_priority_script,21,21,0:00:09,9,,0,189
2015-02-26-ccc_tax_script,2015/02/26,ccc_tax_script,17,16,0:00:05,5,,1,80
2015-02-27-ccc_311_calgary_combined,2015/02/27,ccc_311_calgary_combined,2523,2424,0:00:31,31,,99,75144
2015-02-27-ccc_help_script,2015/02/27,ccc_help_script,4,4,0:00:08,8,,0,32
2015-02-27-ccc_priority_script,2015/02/27,ccc_priority_script,23,23,0:00:13,13,,0,299
2015-02-27-ccc_tax_script,2015/02/27,ccc_tax_script,13,13,0:00:40,40,,0,520
2015-02-28-ccc_311_calgary_combined,2015/02/28,ccc_311_calgary_combined,926,916,0:00:09,9,,10,8244
2015-02-28-ccc_priority_script,2015/02/28,ccc_priority_script,17,15,0:00:07,7,,2,105
2015-02-28-ccc_tax_script,2015/02/28,ccc_tax_script,2,2,0:00:04,4,,0,8
2015-03-01-ccc_311_calgary_combined,2015/03/01,ccc_311_calgary_combined,793,786,0:00:07,7,,7,5502
2015-03-01-ccc_help_script,2015/03/01,ccc_help_script,3,3,0:00:06,6,,0,18
2015-03-01-ccc_priority_script,2015/03/01,ccc_priority_script,21,21,0:00:06,6,,0,126
2015-03-01-ccc_tax_script,2015/03/01,ccc_tax_script,1,1,0:00:02,2,,0,2
2015-03-02-ccc_311_calgary_combined,2015/03/02,ccc_311_calgary_combined,3045,3010,0:00:12,12,,35,36120
2015-03-02-ccc_help_script,2015/03/02,ccc_help_script,1,1,0:00:04,4,,0,4
2015-03-02-ccc_priority_script,2015/03/02,ccc_priority_script,33,33,0:00:06,6,,0,198
2015-03-02-ccc_tax_script,2015/03/02,ccc_tax_script,19,19,0:00:10,10,,0,190
2015-03-03-ccc_311_calgary_combined,2015/03/03,ccc_311_calgary_combined,2845,2751,0:00:25,25,,94,68775
2015-03-03-ccc_help_script,2015/03/03,ccc_help_script,5,5,0:00:07,7,,0,35
2015-03-03-ccc_priority_script,2015/03/03,ccc_priority_script,23,23,0:00:11,11,,0,253
2015-03-03-ccc_tax_script,2015/03/03,ccc_tax_script,12,11,0:00:18,18,,1,198
2015-03-04-ccc_311_calgary_combined,2015/03/04,ccc_311_calgary_combined,2872,2799,0:00:18,18,,73,50382
2015-03-04-ccc_help_script,2015/03/04,ccc_help_script,5,5,0:00:10,10,,0,50
2015-03-04-ccc_priority_script,2015/03/04,ccc_priority_script,21,20,0:00:09,9,,1,180
2015-03-04-ccc_tax_script,2015/03/04,ccc_tax_script,8,8,0:00:13,13,,0,104
2015-03-05-ccc_311_calgary_combined,2015/03/05,ccc_311_calgary_combined,2933,2699,0:01:09,69,,234,186231
2015-03-05-ccc_help_script,2015/03/05,ccc_help_script,8,8,0:00:14,14,,0,112
2015-03-05-ccc_priority_script,2015/03/05,ccc_priority_script,30,29,0:00:13,13,,1,377
2015-03-05-ccc_tax_script,2015/03/05,ccc_tax_script,9,7,0:00:56,56,,2,392
2015-03-06-ccc_311_calgary_combined,2015/03/06,ccc_311_calgary_combined,2834,2680,0:00:45,45,,154,120600
2015-03-06-ccc_help_script,2015/03/06,ccc_help_script,2,2,0:00:12,12,,0,24
2015-03-06-ccc_priority_script,2015/03/06,ccc_priority_script,26,25,0:00:11,11,,1,275
2015-03-06-ccc_tax_script,2015/03/06,ccc_tax_script,14,11,0:00:38,38,,3,418
2015-03-07-ccc_311_calgary_combined,2015/03/07,ccc_311_calgary_combined,1150,1126,0:00:17,17,,24,19142
2015-03-07-ccc_help_script,2015/03/07,ccc_help_script,1,1,0:00:04,4,,0,4
2015-03-07-ccc_priority_script,2015/03/07,ccc_priority_script,18,17,0:00:17,17,,1,289
2015-03-08-ccc_311_calgary_combined,2015/03/08,ccc_311_calgary_combined,872,864,0:00:12,12,,8,10368
2015-03-08-ccc_help_script,2015/03/08,ccc_help_script,1,1,0:02:18,138,,0,138
2015-03-08-ccc_priority_script,2015/03/08,ccc_priority_script,19,17,0:00:07,7,,2,119
2015-03-09-ccc_311_calgary_combined,2015/03/09,ccc_311_calgary_combined,3360,3257,0:00:22,22,,103,71654
2015-03-09-ccc_help_script,2015/03/09,ccc_help_script,2,2,0:00:10,10,,0,20
2015-03-09-ccc_priority_script,2015/03/09,ccc_priority_script,24,23,0:00:11,11,,1,253
2015-03-09-ccc_tax_script,2015/03/09,ccc_tax_script,14,12,0:00:24,24,,2,288
2015-03-10-ccc_311_calgary_combined,2015/03/10,ccc_311_calgary_combined,3008,2842,0:00:41,41,,166,116522
2015-03-10-ccc_help_script,2015/03/10,ccc_help_script,9,8,0:00:15,15,,1,120
2015-03-10-ccc_priority_script,2015/03/10,ccc_priority_script,24,23,0:00:13,13,,1,299
2015-03-10-ccc_tax_script,2015/03/10,ccc_tax_script,12,12,0:00:34,34,,0,408
2015-03-11-ccc_311_calgary_combined,2015/03/11,ccc_311_calgary_combined,3021,2884,0:00:31,31,,137,89404
2015-03-11-ccc_help_script,2015/03/11,ccc_help_script,5,5,0:00:07,7,,0,35
2015-03-11-ccc_priority_script,2015/03/11,ccc_priority_script,32,32,0:00:09,9,,0,288
2015-03-11-ccc_tax_script,2015/03/11,ccc_tax_script,18,18,0:00:15,15,,0,270
2015-03-12-ccc_311_calgary_combined,2015/03/12,ccc_311_calgary_combined,3015,2810,0:00:52,52,,205,146120
2015-03-12-ccc_help_script,2015/03/12,ccc_help_script,3,3,0:00:44,44,,0,132
2015-03-12-ccc_priority_script,2015/03/12,ccc_priority_script,38,37,0:00:14,14,,1,518
2015-03-12-ccc_tax_script,2015/03/12,ccc_tax_script,11,11,0:01:12,72,,0,792
2015-03-13-ccc_311_calgary_combined,2015/03/13,ccc_311_calgary_combined,3063,2885,0:00:38,38,,178,109630
2015-03-13-ccc_help_script,2015/03/13,ccc_help_script,7,7,0:00:09,9,,0,63
2015-03-13-ccc_priority_script,2015/03/13,ccc_priority_script,37,37,0:00:10,10,,0,370
2015-03-13-ccc_tax_script,2015/03/13,ccc_tax_script,10,9,0:00:27,27,,1,243
2015-03-14-ccc_311_calgary_combined,2015/03/14,ccc_311_calgary_combined,1367,1158,0:01:58,118,,209,136644
2015-03-14-ccc_help_script,2015/03/14,ccc_help_script,6,5,0:00:22,22,,1,110
2015-03-14-ccc_priority_script,2015/03/14,ccc_priority_script,21,19,0:00:30,30,,2,570
2015-03-14-ccc_tax_script,2015/03/14,ccc_tax_script,2,1,0:06:37,397,,1,397
2015-03-15-ccc_311_calgary_combined,2015/03/15,ccc_311_calgary_combined,961,912,0:00:29,29,,49,26448
2015-03-15-ccc_help_script,2015/03/15,ccc_help_script,2,2,0:00:05,5,,0,10
2015-03-15-ccc_priority_script,2015/03/15,ccc_priority_script,25,24,0:00:14,14,,1,336
2015-03-15-ccc_tax_script,2015/03/15,ccc_tax_script,1,1,0:00:29,29,,0,29
2015-03-16-ccc_311_calgary_combined,2015/03/16,ccc_311_calgary_combined,3193,3144,0:00:12,12,,49,37728
2015-03-16-ccc_help_script,2015/03/16,ccc_help_script,1,1,0:00:03,3,,0,3
2015-03-16-ccc_priority_script,2015/03/16,ccc_priority_script,43,43,0:00:06,6,,0,258
2015-03-16-ccc_tax_script,2015/03/16,ccc_tax_script,17,16,0:00:11,11,,1,176
2015-03-17-ccc_311_calgary_combined,2015/03/17,ccc_311_calgary_combined,2766,2707,0:00:16,16,,59,43312
2015-03-17-ccc_help_script,2015/03/17,ccc_help_script,6,6,0:00:03,3,,0,18
2015-03-17-ccc_priority_script,2015/03/17,ccc_priority_script,21,20,0:00:07,7,,1,140
2015-03-17-ccc_tax_script,2015/03/17,ccc_tax_script,19,19,0:00:11,11,,0,209
2015-03-18-ccc_311_calgary_combined,2015/03/18,ccc_311_calgary_combined,2882,2748,0:00:39,39,,134,107172
2015-03-18-ccc_help_script,2015/03/18,ccc_help_script,8,7,0:00:09,9,,1,63
2015-03-18-ccc_priority_script,2015/03/18,ccc_priority_script,43,42,0:00:11,11,,1,462
2015-03-18-ccc_tax_script,2015/03/18,ccc_tax_script,19,17,0:00:55,55,,2,935
2015-03-19-ccc_311_calgary_combined,2015/03/19,ccc_311_calgary_combined,2837,2680,0:00:52,52,,157,139360
2015-03-19-ccc_help_script,2015/03/19,ccc_help_script,3,3,0:00:08,8,,0,24
2015-03-19-ccc_priority_script,2015/03/19,ccc_priority_script,34,34,0:00:24,24,,0,816
2015-03-19-ccc_tax_script,2015/03/19,ccc_tax_script,14,14,0:00:54,54,,0,756
2015-03-20-ccc_311_calgary_combined,2015/03/20,ccc_311_calgary_combined,2781,2671,0:00:35,35,,110,93485
2015-03-20-ccc_help_script,2015/03/20,ccc_help_script,2,2,0:00:27,27,,0,54
2015-03-20-ccc_priority_script,2015/03/20,ccc_priority_script,22,21,0:00:07,7,,1,147
2015-03-20-ccc_tax_script,2015/03/20,ccc_tax_script,10,9,0:01:12,72,,1,648
2015-03-21-ccc_311_calgary_combined,2015/03/21,ccc_311_calgary_combined,1177,1165,0:00:07,7,,12,8155
2015-03-21-ccc_priority_script,2015/03/21,ccc_priority_script,18,16,0:00:08,8,,2,128
2015-03-21-ccc_tax_script,2015/03/21,ccc_tax_script,2,2,0:00:10,10,,0,20
2015-03-22-ccc_311_calgary_combined,2015/03/22,ccc_311_calgary_combined,850,838,0:00:06,6,,12,5028
2015-03-22-ccc_priority_script,2015/03/22,ccc_priority_script,20,20,0:00:10,10,,0,200
2015-03-23-ccc_311_calgary_combined,2015/03/23,ccc_311_calgary_combined,3120,3096,0:00:07,7,,24,21672
2015-03-23-ccc_help_script,2015/03/23,ccc_help_script,5,5,0:00:04,4,,0,20
2015-03-23-ccc_priority_script,2015/03/23,ccc_priority_script,24,24,0:00:04,4,,0,96
2015-03-23-ccc_tax_script,2015/03/23,ccc_tax_script,16,15,0:00:09,9,,1,135
2015-03-24-ccc_311_calgary_combined,2015/03/24,ccc_311_calgary_combined,2926,2902,0:00:07,7,,24,20314
2015-03-24-ccc_help_script,2015/03/24,ccc_help_script,42,31,0:00:08,8,,11,248
2015-03-24-ccc_priority_script,2015/03/24,ccc_priority_script,26,25,0:00:08,8,,1,200
2015-03-24-ccc_tax_script,2015/03/24,ccc_tax_script,18,18,0:00:05,5,,0,90
2015-03-25-ccc_311_calgary_combined,2015/03/25,ccc_311_calgary_combined,2974,2926,0:00:12,12,,48,35112
2015-03-25-ccc_help_script,2015/03/25,ccc_help_script,1,1,0:00:07,7,,0,7
2015-03-25-ccc_priority_script,2015/03/25,ccc_priority_script,26,26,0:00:05,5,,0,130
2015-03-25-ccc_tax_script,2015/03/25,ccc_tax_script,24,24,0:00:11,11,,0,264
2015-03-26-ccc_311_calgary_combined,2015/03/26,ccc_311_calgary_combined,3090,2938,0:00:39,39,,152,114582
2015-03-26-ccc_help_script,2015/03/26,ccc_help_script,11,11,0:00:08,8,,0,88
2015-03-26-ccc_priority_script,2015/03/26,ccc_priority_script,34,34,0:00:08,8,,0,272
2015-03-26-ccc_tax_script,2015/03/26,ccc_tax_script,16,16,0:00:11,11,,0,176
2015-03-27-ccc_311_calgary_combined,2015/03/27,ccc_311_calgary_combined,3038,2792,0:01:01,61,,246,170312
2015-03-27-ccc_help_script,2015/03/27,ccc_help_script,14,14,0:00:05,5,,0,70
2015-03-27-ccc_priority_script,2015/03/27,ccc_priority_script,31,30,0:00:19,19,,1,570
2015-03-27-ccc_tax_script,2015/03/27,ccc_tax_script,12,11,0:01:10,70,,1,770
2015-03-28-ccc_311_calgary_combined,2015/03/28,ccc_311_calgary_combined,1057,1025,0:00:17,17,,32,17425
2015-03-28-ccc_help_script,2015/03/28,ccc_help_script,1,1,0:00:02,2,,0,2
2015-03-28-ccc_priority_script,2015/03/28,ccc_priority_script,34,32,0:00:13,13,,2,416
2015-03-29-ccc_311_calgary_combined,2015/03/29,ccc_311_calgary_combined,1169,1145,0:00:18,18,,24,20610
2015-03-29-ccc_help_script,2015/03/29,ccc_help_script,1,1,0:00:08,8,,0,8
2015-03-29-ccc_priority_script,2015/03/29,ccc_priority_script,13,13,0:00:10,10,,0,130
2015-03-29-ccc_tax_script,2015/03/29,ccc_tax_script,1,1,0:00:03,3,,0,3
2015-03-30-ccc_311_calgary_combined,2015/03/30,ccc_311_calgary_combined,3623,3561,0:00:16,16,,62,56976
2015-03-30-ccc_help_script,2015/03/30,ccc_help_script,7,7,0:00:05,5,,0,35
2015-03-30-ccc_priority_script,2015/03/30,ccc_priority_script,33,28,0:00:06,6,,5,168
2015-03-30-ccc_tax_script,2015/03/30,ccc_tax_script,26,25,0:00:13,13,,1,325
2015-03-31-ccc_311_calgary_combined,2015/03/31,ccc_311_calgary_combined,3558,3400,0:00:35,35,,158,119000
